#timestamp [ns],gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
1681363049462543104,-0.006391781847923994,-0.03195890784263611,0.02343653328716755,-0.3059674799442291,10.441140174865723,-0.24859857559204102
1681363049494208512,0.014914157800376415,-0.024501828476786613,0.010652969591319561,-0.22947560250759125,10.32640266418457,-0.07649186998605728
1681363049526140160,-0.0053264847956597805,0.0021305938716977835,0.0468730665743351,-0.15298373997211456,10.517632484436035,-0.3250904381275177
1681363049526140160,-0.0053264847956597805,0.0021305938716977835,0.0468730665743351,-0.15298373997211456,10.517632484436035,-0.3250904381275177
1681363049558065664,0.010652969591319561,-0.010652969591319561,0.022371236234903336,0.133860781788826,10.288155555725098,0.0
1681363049589996288,0.007457078900188208,-0.009587672539055347,0.0021305938716977835,0.11473780125379562,10.460262298583984,-0.24859857559204102
1681363049589996288,0.007457078900188208,-0.009587672539055347,0.0021305938716977835,0.11473780125379562,10.460262298583984,-0.24859857559204102
1681363049621932800,0.006391781847923994,0.0021305938716977835,0.0010652969358488917,-0.01912296749651432,10.383770942687988,-0.15298373997211456
1681363049653868800,0.003195890923961997,-0.009587672539055347,-0.0010652969358488917,-0.11473780125379562,10.422017097473145,-0.267721563577652
1681363049653868800,0.007457078900188208,-0.011718266643583775,0.0010652969358488917,-0.11473780125379562,10.422017097473145,-0.267721563577652
1681363049685797376,-0.0021305938716977835,-0.011718266643583775,0.0053264847956597805,0.0,10.422017097473145,-0.3250904381275177
1681363049717728000,0.0,0.0,-0.027697719633579254,0.09561483561992645,10.383770942687988,-0.3059674799442291
1681363049717728000,0.0,0.0,-0.027697719633579254,0.09561483561992645,10.383770942687988,-0.3059674799442291
1681363049749662208,-0.0010652969358488917,-0.013848859816789627,-0.027697719633579254,-0.01912296749651432,10.422017097473145,-0.22947560250759125
1681363049781592576,-0.0053264847956597805,-0.013848859816789627,-0.01811004802584648,-0.01912296749651432,10.364648818969727,-0.22947560250759125
1681363049797557760,-0.0053264847956597805,-0.013848859816789627,-0.01811004802584648,-0.05736890062689781,10.422017097473145,-0.22947560250759125
1681363049829494016,0.004261187743395567,-0.0053264847956597805,-0.013848859816789627,-0.3250904381275177,10.402894020080566,-0.15298373997211456
1681363049861428992,0.0021305938716977835,-0.004261187743395567,0.027697719633579254,-0.28684452176094055,10.383770942687988,-0.21035264432430267
1681363049861428992,0.003195890923961997,-0.011718266643583775,0.03728539124131203,-0.28684452176094055,10.383770942687988,-0.21035264432430267
1681363049893360640,0.0010652969358488917,-0.010652969591319561,0.02024064213037491,0.05736890062689781,10.441140174865723,-0.133860781788826
1681363049925295872,0.004261187743395567,-0.008522375486791134,-0.012783563695847988,0.15298373997211456,10.32640266418457,-0.24859857559204102
1681363049925295872,0.004261187743395567,-0.008522375486791134,-0.012783563695847988,0.15298373997211456,10.32640266418457,-0.24859857559204102
1681363049957229568,0.0010652969358488917,-0.011718266643583775,-0.028763018548488617,0.15298373997211456,10.441140174865723,-0.21035264432430267
1681363049989152256,0.006391781847923994,-0.003195890923961997,-0.04793836548924446,-0.17210669815540314,10.345525741577148,-0.09561483561992645
1681363050021088512,-0.012783563695847988,-0.022371236234903336,0.02343653328716755,-0.22947560250759125,10.192541122436523,-0.535443127155304
1681363050021088512,-0.021305939182639122,-0.03835069015622139,0.03302420303225517,-0.22947560250759125,10.192541122436523,-0.535443127155304
1681363050053024512,-0.0053264847956597805,-0.04367717355489731,-0.054330144077539444,0.49719715118408203,10.594123840332031,-0.267721563577652
1681363050084955392,-0.0021305938716977835,0.0010652969358488917,-0.16725163161754608,0.11473780125379562,10.32640266418457,-0.28684452176094055
1681363050084955392,-0.0021305938716977835,0.0010652969358488917,-0.16725163161754608,0.11473780125379562,10.32640266418457,-0.28684452176094055
1681363050116890368,-0.003195890923961997,-0.011718266643583775,-0.025567127391695976,-0.7649186849594116,10.422017097473145,-0.11473780125379562
1681363050148824064,0.004261187743395567,-0.021305939182639122,0.03302420303225517,-0.42070528864860535,10.307279586791992,-0.01912296749651432
1681363050164787968,0.006391781847923994,-0.014914157800376415,0.03728539124131203,-0.4015823304653168,10.441140174865723,0.01912296749651432
1681363050196721152,0.022371236234903336,0.014914157800376415,0.05646073818206787,-0.5545660853385925,10.422017097473145,-0.15298373997211456
1681363050228652032,-0.004261187743395567,0.0021305938716977835,0.07137490063905716,0.17210669815540314,10.383770942687988,-0.3250904381275177
1681363050228652032,-0.003195890923961997,-0.004261187743395567,0.06817900389432907,0.17210669815540314,10.383770942687988,-0.3250904381275177
1681363050260584960,0.014914157800376415,-0.01811004802584648,0.004261187743395567,0.4015823304653168,10.402894020080566,-0.15298373997211456
1681363050292517120,-0.0053264847956597805,0.010652969591319561,-0.03835069015622139,0.11473780125379562,10.364648818969727,-0.535443127155304
1681363050292517120,-0.0053264847956597805,0.010652969591319561,-0.03835069015622139,0.11473780125379562,10.364648818969727,-0.535443127155304
1681363050324450560,0.0021305938716977835,-0.017044750973582268,-0.04474247246980667,-0.1912296712398529,10.479385375976562,-0.11473780125379562
1681363050356384000,-0.0053264847956597805,-0.03302420303225517,-0.042611878365278244,-0.09561483561992645,10.249910354614258,-0.3442133963108063
1681363050356384000,-0.0053264847956597805,-0.03302420303225517,-0.042611878365278244,-0.09561483561992645,10.249910354614258,-0.3442133963108063
1681363050388318208,-0.0053264847956597805,-0.012783563695847988,-0.027697719633579254,-0.133860781788826,10.517632484436035,-0.24859857559204102
1681363050420250112,0.004261187743395567,0.004261187743395567,-0.024501828476786613,-0.28684452176094055,10.32640266418457,-0.11473780125379562
1681363050420250112,0.006391781847923994,0.003195890923961997,-0.03302420303225517,-0.28684452176094055,10.32640266418457,-0.11473780125379562
1681363050452180480,-0.003195890923961997,-0.003195890923961997,0.0053264847956597805,-0.5545660853385925,10.498509407043457,-0.05736890062689781
1681363050484156672,0.012783563695847988,-0.004261187743395567,0.0468730665743351,-0.36333635449409485,10.345525741577148,0.09561483561992645
1681363050516093696,0.012783563695847988,0.022371236234903336,0.06711370497941971,-0.24859857559204102,10.383770942687988,-0.05736890062689781
1681363050532059904,0.013848859816789627,0.02663242444396019,0.06817900389432907,-0.3059674799442291,10.460262298583984,-0.01912296749651432
1681363050563996160,0.027697719633579254,0.027697719633579254,0.12250914424657822,-0.4015823304653168,10.345525741577148,-0.15298373997211456
1681363050595935232,0.008522375486791134,-0.009587672539055347,0.08948494493961334,0.4015823304653168,10.422017097473145,-0.5545660853385925
1681363050595935232,0.008522375486791134,-0.009587672539055347,0.08948494493961334,0.4015823304653168,10.422017097473145,-0.5545660853385925
1681363050627873024,0.0053264847956597805,-0.009587672539055347,-0.003195890923961997,0.4589512050151825,10.345525741577148,-0.4589512050151825
1681363050659810304,-0.008522375486791134,0.006391781847923994,-0.0585913322865963,0.3824593424797058,10.402894020080566,-0.535443127155304
1681363050659810304,-0.008522375486791134,0.006391781847923994,-0.0585913322865963,0.3824593424797058,10.402894020080566,-0.535443127155304
1681363050691745280,0.003195890923961997,-0.011718266643583775,-0.054330144077539444,-0.3250904381275177,10.422017097473145,-0.03824593499302864
1681363050723677440,-0.0021305938716977835,-0.021305939182639122,0.02024064213037491,-0.8031646609306335,10.364648818969727,-0.11473780125379562
1681363050723677440,0.004261187743395567,-0.015979453921318054,0.039415985345840454,-0.8031646609306335,10.364648818969727,-0.11473780125379562
1681363050755610368,0.003195890923961997,-0.013848859816789627,0.09481143206357956,-0.42070528864860535,10.479385375976562,-0.07649186998605728
1681363050787538176,0.0053264847956597805,-0.0010652969358488917,0.0021305938716977835,0.42070528864860535,10.364648818969727,-0.11473780125379562
1681363050787538176,0.0053264847956597805,-0.0010652969358488917,0.0021305938716977835,0.42070528864860535,10.364648818969727,-0.11473780125379562
1681363050819467008,0.008522375486791134,0.0021305938716977835,0.030893610790371895,0.22947560250759125,10.307279586791992,-0.21035264432430267
1681363050851397888,-0.0010652969358488917,-0.011718266643583775,-0.03622009605169296,0.22947560250759125,10.479385375976562,-0.3442133963108063
1681363050851397888,-0.0010652969358488917,-0.011718266643583775,-0.03622009605169296,0.22947560250759125,10.479385375976562,-0.3442133963108063
1681363050883333376,0.0021305938716977835,0.0,-0.054330144077539444,-0.22947560250759125,10.441140174865723,-0.22947560250759125
1681363050915264512,-0.0021305938716977835,0.0,0.02982831560075283,-0.49719715118408203,10.402894020080566,-0.28684452176094055
1681363050931229440,-0.0010652969358488917,-0.0053264847956597805,0.04793836548924446,-0.4589512050151825,10.345525741577148,-0.11473780125379562
1681363050963161600,0.010652969591319561,-0.013848859816789627,0.06604840606451035,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363050995047680,-0.0021305938716977835,-0.009587672539055347,0.022371236234903336,0.21035264432430267,10.441140174865723,-0.24859857559204102
1681363050995047680,-0.0021305938716977835,-0.0053264847956597805,0.014914157800376415,0.21035264432430267,10.441140174865723,-0.24859857559204102
1681363051026979072,0.004261187743395567,-0.003195890923961997,-0.019175345078110695,0.22947560250759125,10.345525741577148,-0.22947560250759125
1681363051058904576,0.0021305938716977835,-0.006391781847923994,-0.015979453921318054,-0.07649186998605728,10.422017097473145,-0.1912296712398529
1681363051058904576,0.0021305938716977835,-0.006391781847923994,-0.015979453921318054,-0.07649186998605728,10.422017097473145,-0.1912296712398529
1681363051090834176,0.003195890923961997,-0.006391781847923994,-0.011718266643583775,-0.21035264432430267,10.422017097473145,-0.21035264432430267
1681363051122763520,0.009587672539055347,-0.0053264847956597805,0.028763018548488617,-0.3824593424797058,10.422017097473145,-0.22947560250759125
1681363051122763520,0.009587672539055347,-0.0053264847956597805,0.028763018548488617,-0.3824593424797058,10.422017097473145,-0.22947560250759125
1681363051154691072,-0.0010652969358488917,-0.011718266643583775,0.05326484888792038,-0.05736890062689781,10.422017097473145,-0.3442133963108063
1681363051186622464,0.007457078900188208,-0.004261187743395567,-0.0010652969358488917,0.28684452176094055,10.402894020080566,-0.24859857559204102
1681363051186622464,0.006391781847923994,-0.006391781847923994,-0.011718266643583775,0.28684452176094055,10.402894020080566,-0.24859857559204102
1681363051218555904,0.0,-0.0021305938716977835,-0.03195890784263611,0.21035264432430267,10.422017097473145,-0.22947560250759125
1681363051250491136,0.004261187743395567,-0.006391781847923994,-0.02024064213037491,-0.133860781788826,10.383770942687988,-0.09561483561992645
1681363051250491136,0.004261187743395567,-0.006391781847923994,-0.02024064213037491,-0.133860781788826,10.383770942687988,-0.09561483561992645
1681363051298387200,0.0053264847956597805,-0.004261187743395567,0.008522375486791134,-0.3250904381275177,10.422017097473145,-0.22947560250759125
1681363051314352640,0.008522375486791134,-0.003195890923961997,0.03302420303225517,-0.28684452176094055,10.402894020080566,-0.22947560250759125
1681363051330319360,0.008522375486791134,-0.003195890923961997,0.03302420303225517,-0.11473780125379562,10.402894020080566,-0.267721563577652
1681363051362248960,0.0,-0.012783563695847988,0.004261187743395567,0.22947560250759125,10.422017097473145,-0.267721563577652
1681363051394185216,0.0053264847956597805,-0.007457078900188208,-0.017044750973582268,0.09561483561992645,10.383770942687988,-0.17210669815540314
1681363051394185216,0.007457078900188208,-0.0021305938716977835,-0.019175345078110695,0.09561483561992645,10.383770942687988,-0.17210669815540314
1681363051426121728,0.0,-0.007457078900188208,-0.019175345078110695,-0.11473780125379562,10.441140174865723,-0.22947560250759125
1681363051458053120,0.007457078900188208,-0.009587672539055347,-0.006391781847923994,-0.267721563577652,10.402894020080566,-0.17210669815540314
1681363051458053120,0.007457078900188208,-0.009587672539055347,-0.006391781847923994,-0.267721563577652,10.402894020080566,-0.17210669815540314
1681363051489915904,0.004261187743395567,-0.008522375486791134,0.04793836548924446,-0.28684452176094055,10.383770942687988,-0.267721563577652
1681363051521850112,0.003195890923961997,-0.013848859816789627,0.0351548008620739,0.05736890062689781,10.383770942687988,-0.28684452176094055
1681363051521850112,0.003195890923961997,-0.013848859816789627,0.0351548008620739,0.05736890062689781,10.383770942687988,-0.28684452176094055
1681363051553783808,0.0,-0.007457078900188208,-0.010652969591319561,0.22947560250759125,10.402894020080566,-0.22947560250759125
1681363051585719296,0.003195890923961997,-0.0010652969358488917,-0.021305939182639122,0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363051585719296,-0.0021305938716977835,-0.011718266643583775,-0.024501828476786613,0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363051617651456,0.0010652969358488917,-0.009587672539055347,-0.019175345078110695,-0.07649186998605728,10.402894020080566,-0.133860781788826
1681363051649584128,-0.0021305938716977835,-0.009587672539055347,-0.007457078900188208,-0.22947560250759125,10.422017097473145,-0.22947560250759125
1681363051649584128,-0.0021305938716977835,-0.009587672539055347,-0.007457078900188208,-0.22947560250759125,10.422017097473145,-0.22947560250759125
1681363051697488128,0.006391781847923994,-0.003195890923961997,0.015979453921318054,-0.11473780125379562,10.383770942687988,-0.21035264432430267
1681363051729419520,-0.0010652969358488917,-0.010652969591319561,0.010652969591319561,0.03824593499302864,10.422017097473145,-0.267721563577652
1681363051729419520,-0.0010652969358488917,-0.010652969591319561,0.010652969591319561,0.03824593499302864,10.422017097473145,-0.267721563577652
1681363051761356800,0.004261187743395567,-0.004261187743395567,-0.007457078900188208,0.03824593499302864,10.402894020080566,-0.21035264432430267
1681363051793291520,0.004261187743395567,-0.011718266643583775,-0.0021305938716977835,-0.11473780125379562,10.402894020080566,-0.21035264432430267
1681363051793291520,0.007457078900188208,-0.009587672539055347,-0.004261187743395567,-0.11473780125379562,10.402894020080566,-0.21035264432430267
1681363051825230080,0.0021305938716977835,-0.007457078900188208,0.008522375486791134,-0.133860781788826,10.422017097473145,-0.22947560250759125
1681363051857164288,0.003195890923961997,-0.009587672539055347,0.0021305938716977835,-0.03824593499302864,10.402894020080566,-0.1912296712398529
1681363051857164288,0.004261187743395567,-0.006391781847923994,0.0010652969358488917,-0.03824593499302864,10.402894020080566,-0.1912296712398529
1681363051889093888,0.004261187743395567,-0.008522375486791134,0.0053264847956597805,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363051921024768,0.0053264847956597805,-0.006391781847923994,-0.010652969591319561,0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363051921024768,0.0053264847956597805,-0.006391781847923994,-0.010652969591319561,0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363051952954368,0.006391781847923994,0.0,-0.015979453921318054,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363051984887040,0.004261187743395567,-0.0053264847956597805,0.006391781847923994,-0.17210669815540314,10.402894020080566,-0.24859857559204102
1681363051984887040,0.004261187743395567,-0.0053264847956597805,0.006391781847923994,-0.17210669815540314,10.402894020080566,-0.24859857559204102
1681363052016819968,0.004261187743395567,-0.006391781847923994,0.007457078900188208,-0.09561483561992645,10.422017097473145,-0.21035264432430267
1681363052048751104,0.004261187743395567,-0.008522375486791134,-0.003195890923961997,0.0,10.402894020080566,-0.21035264432430267
1681363052064718336,0.003195890923961997,-0.0053264847956597805,0.0,-0.01912296749651432,10.402894020080566,-0.1912296712398529
1681363052096649984,0.0021305938716977835,-0.004261187743395567,0.003195890923961997,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363052128578816,0.007457078900188208,-0.006391781847923994,0.003195890923961997,-0.09561483561992645,10.402894020080566,-0.22947560250759125
1681363052128578816,0.007457078900188208,-0.006391781847923994,0.003195890923961997,-0.09561483561992645,10.402894020080566,-0.22947560250759125
1681363052160507136,0.0,-0.004261187743395567,-0.0010652969358488917,-0.09561483561992645,10.402894020080566,-0.24859857559204102
1681363052192435712,0.004261187743395567,-0.009587672539055347,0.0021305938716977835,-0.01912296749651432,10.383770942687988,-0.22947560250759125
1681363052192435712,0.004261187743395567,-0.009587672539055347,0.0021305938716977835,-0.01912296749651432,10.383770942687988,-0.22947560250759125
1681363052224359168,0.004261187743395567,-0.008522375486791134,-0.0021305938716977835,-0.01912296749651432,10.402894020080566,-0.24859857559204102
1681363052256284160,0.0053264847956597805,-0.007457078900188208,-0.003195890923961997,-0.05736890062689781,10.402894020080566,-0.21035264432430267
1681363052256284160,0.0053264847956597805,-0.006391781847923994,-0.003195890923961997,-0.05736890062689781,10.402894020080566,-0.21035264432430267
1681363052288208384,0.004261187743395567,-0.0053264847956597805,-0.0021305938716977835,-0.09561483561992645,10.402894020080566,-0.21035264432430267
1681363052320137984,0.0010652969358488917,-0.011718266643583775,0.0021305938716977835,-0.05736890062689781,10.402894020080566,-0.21035264432430267
1681363052320137984,0.0010652969358488917,-0.011718266643583775,0.0021305938716977835,-0.05736890062689781,10.402894020080566,-0.21035264432430267
1681363052352070912,0.003195890923961997,-0.008522375486791134,-0.0021305938716977835,-0.03824593499302864,10.402894020080566,-0.21035264432430267
1681363052384003840,0.0021305938716977835,-0.009587672539055347,-0.004261187743395567,-0.03824593499302864,10.422017097473145,-0.24859857559204102
1681363052384003840,0.0021305938716977835,-0.009587672539055347,-0.004261187743395567,-0.03824593499302864,10.422017097473145,-0.24859857559204102
1681363052431897344,0.007457078900188208,-0.006391781847923994,0.0,-0.133860781788826,10.383770942687988,-0.21035264432430267
1681363052447863040,0.0010652969358488917,-0.010652969591319561,0.010652969591319561,-0.133860781788826,10.422017097473145,-0.22947560250759125
1681363052463826688,0.0021305938716977835,-0.006391781847923994,0.014914157800376415,-0.09561483561992645,10.441140174865723,-0.24859857559204102
1681363052495684096,0.004261187743395567,-0.011718266643583775,-0.0021305938716977835,0.0,10.402894020080566,-0.21035264432430267
1681363052527617024,0.0021305938716977835,-0.004261187743395567,0.004261187743395567,-0.03824593499302864,10.422017097473145,-0.24859857559204102
1681363052527617024,0.0021305938716977835,-0.004261187743395567,0.004261187743395567,-0.03824593499302864,10.422017097473145,-0.24859857559204102
1681363052559544320,0.006391781847923994,-0.008522375486791134,0.0,-0.03824593499302864,10.383770942687988,-0.21035264432430267
1681363052591478016,0.0010652969358488917,-0.007457078900188208,-0.0021305938716977835,-0.11473780125379562,10.402894020080566,-0.24859857559204102
1681363052591478016,0.0010652969358488917,-0.007457078900188208,-0.0021305938716977835,-0.11473780125379562,10.402894020080566,-0.24859857559204102
1681363052623414272,0.006391781847923994,-0.008522375486791134,0.0021305938716977835,-0.05736890062689781,10.402894020080566,-0.21035264432430267
1681363052655351808,0.003195890923961997,-0.006391781847923994,0.0021305938716977835,-0.01912296749651432,10.402894020080566,-0.21035264432430267
1681363052655351808,0.0021305938716977835,-0.010652969591319561,0.0053264847956597805,-0.01912296749651432,10.402894020080566,-0.21035264432430267
1681363052687283968,0.004261187743395567,-0.008522375486791134,0.0021305938716977835,-0.03824593499302864,10.422017097473145,-0.22947560250759125
1681363052719216384,0.004261187743395567,-0.008522375486791134,-0.0010652969358488917,-0.07649186998605728,10.402894020080566,-0.21035264432430267
1681363052719216384,0.004261187743395567,-0.008522375486791134,-0.0010652969358488917,-0.07649186998605728,10.402894020080566,-0.21035264432430267
1681363052751151872,0.0010652969358488917,-0.008522375486791134,0.007457078900188208,-0.09561483561992645,10.422017097473145,-0.22947560250759125
1681363052783087616,0.0021305938716977835,-0.006391781847923994,0.006391781847923994,-0.07649186998605728,10.422017097473145,-0.21035264432430267
1681363052783087616,0.0021305938716977835,-0.006391781847923994,0.006391781847923994,-0.07649186998605728,10.422017097473145,-0.21035264432430267
1681363052830993664,0.0010652969358488917,-0.006391781847923994,0.007457078900188208,-0.01912296749651432,10.402894020080566,-0.22947560250759125
1681363052862931456,0.0053264847956597805,-0.003195890923961997,0.0010652969358488917,-0.01912296749651432,10.402894020080566,-0.22947560250759125
1681363052862931456,0.003195890923961997,-0.011718266643583775,-0.0021305938716977835,-0.01912296749651432,10.402894020080566,-0.22947560250759125
1681363052894864896,0.003195890923961997,-0.007457078900188208,-0.0053264847956597805,-0.01912296749651432,10.402894020080566,-0.22947560250759125
1681363052926800896,0.004261187743395567,-0.003195890923961997,-0.004261187743395567,-0.07649186998605728,10.383770942687988,-0.21035264432430267
1681363052926800896,0.004261187743395567,-0.003195890923961997,0.0010652969358488917,-0.07649186998605728,10.383770942687988,-0.21035264432430267
1681363052958738688,0.003195890923961997,-0.010652969591319561,-0.003195890923961997,-0.03824593499302864,10.422017097473145,-0.22947560250759125
1681363052990642176,0.0053264847956597805,-0.006391781847923994,-0.006391781847923994,-0.03824593499302864,10.383770942687988,-0.21035264432430267
1681363052990642176,0.0053264847956597805,-0.006391781847923994,-0.006391781847923994,-0.03824593499302864,10.383770942687988,-0.21035264432430267
1681363053022572800,0.004261187743395567,-0.007457078900188208,-0.0010652969358488917,-0.07649186998605728,10.402894020080566,-0.24859857559204102
1681363053054503680,0.004261187743395567,-0.008522375486791134,0.007457078900188208,-0.09561483561992645,10.402894020080566,-0.21035264432430267
1681363053054503680,0.004261187743395567,-0.008522375486791134,0.007457078900188208,-0.09561483561992645,10.402894020080566,-0.21035264432430267
1681363053086437888,0.0021305938716977835,-0.0053264847956597805,0.007457078900188208,-0.07649186998605728,10.402894020080566,-0.24859857559204102
1681363053118367232,0.004261187743395567,-0.007457078900188208,0.004261187743395567,-0.03824593499302864,10.383770942687988,-0.21035264432430267
1681363053118367232,0.007457078900188208,-0.010652969591319561,0.004261187743395567,-0.03824593499302864,10.383770942687988,-0.21035264432430267
1681363053150301184,0.0021305938716977835,-0.007457078900188208,0.003195890923961997,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363053182232832,0.0021305938716977835,-0.008522375486791134,-0.003195890923961997,-0.03824593499302864,10.422017097473145,-0.22947560250759125
1681363053198198784,0.0021305938716977835,-0.008522375486791134,-0.003195890923961997,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363053230132736,0.0053264847956597805,-0.008522375486791134,-0.003195890923961997,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053262065152,0.0021305938716977835,-0.010652969591319561,-0.003195890923961997,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363053262065152,0.0021305938716977835,-0.010652969591319561,-0.003195890923961997,-0.03824593499302864,10.402894020080566,-0.22947560250759125
1681363053293997824,0.0,-0.007457078900188208,-0.008522375486791134,-0.03824593499302864,10.383770942687988,-0.21035264432430267
1681363053325935104,0.0021305938716977835,-0.006391781847923994,-0.010652969591319561,-0.05736890062689781,10.422017097473145,-0.22947560250759125
1681363053325935104,0.0010652969358488917,-0.007457078900188208,-0.011718266643583775,-0.05736890062689781,10.422017097473145,-0.22947560250759125
1681363053357869056,0.0010652969358488917,-0.006391781847923994,-0.006391781847923994,-0.09561483561992645,10.402894020080566,-0.21035264432430267
1681363053389803264,0.003195890923961997,-0.007457078900188208,0.004261187743395567,-0.15298373997211456,10.422017097473145,-0.22947560250759125
1681363053389803264,0.003195890923961997,-0.007457078900188208,0.004261187743395567,-0.15298373997211456,10.422017097473145,-0.22947560250759125
1681363053421739520,0.003195890923961997,-0.009587672539055347,0.011718266643583775,-0.11473780125379562,10.402894020080566,-0.22947560250759125
1681363053453673984,0.003195890923961997,-0.007457078900188208,0.012783563695847988,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053453673984,0.003195890923961997,-0.007457078900188208,0.012783563695847988,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053485607424,0.004261187743395567,-0.007457078900188208,-0.0021305938716977835,0.01912296749651432,10.402894020080566,-0.22947560250759125
1681363053517490432,0.004261187743395567,-0.009587672539055347,-0.010652969591319561,0.0,10.402894020080566,-0.1912296712398529
1681363053517490432,0.004261187743395567,-0.003195890923961997,-0.007457078900188208,0.0,10.402894020080566,-0.1912296712398529
1681363053549426688,0.0021305938716977835,-0.004261187743395567,-0.003195890923961997,-0.05736890062689781,10.402894020080566,-0.24859857559204102
1681363053581362944,0.003195890923961997,-0.006391781847923994,-0.003195890923961997,-0.11473780125379562,10.402894020080566,-0.21035264432430267
1681363053597329152,0.003195890923961997,-0.006391781847923994,-0.003195890923961997,-0.133860781788826,10.402894020080566,-0.22947560250759125
1681363053629263872,0.004261187743395567,-0.004261187743395567,0.0021305938716977835,-0.09561483561992645,10.402894020080566,-0.24859857559204102
1681363053661201408,0.0053264847956597805,-0.008522375486791134,0.003195890923961997,-0.05736890062689781,10.402894020080566,-0.22947560250759125
1681363053661201408,0.0053264847956597805,-0.008522375486791134,0.003195890923961997,-0.05736890062689781,10.402894020080566,-0.22947560250759125
1681363053693135616,0.0021305938716977835,-0.006391781847923994,0.003195890923961997,-0.07649186998605728,10.422017097473145,-0.22947560250759125
1681363053725067520,0.0053264847956597805,-0.010652969591319561,0.0010652969358488917,-0.05736890062689781,10.422017097473145,-0.21035264432430267
1681363053725067520,0.0053264847956597805,-0.006391781847923994,-0.0053264847956597805,-0.05736890062689781,10.422017097473145,-0.21035264432430267
1681363053757001728,0.0021305938716977835,-0.008522375486791134,0.0010652969358488917,-0.05736890062689781,10.402894020080566,-0.22947560250759125
1681363053788938496,0.004261187743395567,-0.006391781847923994,0.003195890923961997,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053788938496,0.0021305938716977835,-0.008522375486791134,0.003195890923961997,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053820873216,0.003195890923961997,-0.0053264847956597805,0.0,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053852813824,0.004261187743395567,-0.007457078900188208,0.004261187743395567,-0.07649186998605728,10.402894020080566,-0.22947560250759125
1681363053852813824,0.004261187743395567,-0.007457078900188208,0.004261187743395567,-0.07649186998605728,10.402894020080566,-0.22947560250759125
