timestamp_ns,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
1680222941704030036,-0.0,-0.0,-0.0,0.124490234375,10.088305546874999,-0.13406640625
1680222941741580963,-0.0,-0.0,-0.0,0.09576171874999999,10.16989453125,-0.10533789062499999
1680222941782762050,0.0,-0.0,0.0,0.1578153125,10.141166015624998,-0.13406640625
1680222941821669101,-0.0,-0.0,-0.0,0.05286046874999999,10.102861328125,-0.028728515625
1680222941843591928,-0.0,-0.0,-0.0,0.12946984374999998,10.20819921875,-0.21565539062499997
1680222941882287979,-0.0,-0.0,-0.0,0.124490234375,10.078729375,-0.12946984374999998
1680222941921367883,0.0,-0.0,0.0,0.15321875,10.122013671875,-0.201099609375
1680222941942411899,0.0,-0.0,-0.0,0.139046015625,10.088305546874999,0.023748906249999997
1680222941984035015,0.0,-0.0,-0.0,0.10533789062499999,10.09328515625,-0.16739148437499998
1680222942023427963,-0.0,-0.0,-0.0,0.12946984374999998,10.179470703124998,-0.2681328125
1680222942041928052,-0.0,-0.0,-0.0,0.11031749999999999,10.16989453125,-0.23940429687499998
1680222942080244064,-0.0,-0.0,-0.0,0.17237109374999998,10.102861328125,-0.10533789062499999
1680222942122062921,-0.0,-0.0,-0.0,0.11031749999999999,10.13158984375,-0.19152343749999998
1680222942162153005,-0.0,-0.0,-0.0,0.028728515625,10.083708984374999,-0.17237109374999998
1680222942182703971,-0.0,-0.0,-0.0,0.076609375,10.227351562499999,-0.15321875
1680222942221970081,0.0,-0.0,-0.0,0.18654382812499998,10.09328515625,-0.11031749999999999
1680222942262578964,-0.0,-0.0,0.0,0.0383046875,10.069153203125,-0.14364257812499998
1680222942283526897,-0.0,-0.0,-0.0,0.1149140625,10.155338749999999,-0.22523156249999998
1680222942400441884,0.0,-0.0,-0.0,0.028728515625,10.107457890625,-0.27311242187499996
1680222942462196111,-0.0,-0.0,-0.0,0.08120593749999999,10.088305546874999,-0.21565539062499997
1680222942500886917,-0.0,-0.0,-0.0,0.090782109375,10.13618640625,0.047880859374999994
1680222942524064064,-0.0,-0.0,-0.0,0.124490234375,10.164914921874999,-0.15321875
1680222942561974048,-0.0,-0.0,-0.0,0.10074132812499999,10.069153203125,-0.05745703125
1680222942602165937,0.0,-0.0,0.0,0.076609375,10.074132812499998,-0.06243664062499999
1680222942622605085,-0.0,-0.0,-0.0,0.11031749999999999,10.102861328125,-0.1578153125
1680222942661859989,-0.0,-0.0,-0.0,0.11031749999999999,10.126610234374999,-0.21067578124999997
1680222942700067043,-0.0,-0.0,-0.0,0.09576171874999999,10.122013671875,-0.14862218749999997
1680222942722332954,0.0,-0.0,0.0,0.023748906249999997,10.050000859374999,-0.22523156249999998
1680222942761579036,-0.0,-0.0,0.0,0.04290125,10.16989453125,-0.11031749999999999
1680222942800776004,-0.0,-0.0,-0.0,0.08120593749999999,10.05498046875,-0.1149140625
1680222942843154907,-0.0,-0.0,-0.0,0.14364257812499998,10.011696171875,-0.12946984374999998
1680222942862273931,0.0,-0.0,0.0,0.05745703125,10.164914921874999,-0.162794921875
1680222942900435924,-0.0,-0.0,-0.0,0.04290125,10.09328515625,-0.1149140625
1680222942942558050,-0.0,-0.0,-0.0,0.15321875,10.141166015624998,-0.10074132812499999
1680222942962799072,-0.0,-0.0,-0.0,0.05745703125,10.1170340625,-0.14364257812499998
1680222943001003980,0.0,-0.0,-0.0,0.09576171874999999,10.13158984375,-0.1149140625
1680222943043061017,-0.0,-0.0,-0.0,0.08618554687499999,10.09328515625,-0.09576171874999999
1680222943062273979,0.0,-0.0,-0.0,0.11031749999999999,10.05498046875,-0.17696765625
1680222943098843097,0.0,-0.0,-0.0,0.11031749999999999,10.13618640625,-0.10074132812499999
1680222943140898942,-0.0,-0.0,-0.0,0.14364257812499998,10.198623046875,-0.076609375
1680222943181427955,-0.0,-0.0,-0.0,0.0720128125,10.20819921875,-0.20607921875
1680222943200653076,-0.0,-0.0,-0.0,0.13406640625,10.09328515625,-0.2681328125
1680222943261509895,-0.0,-0.0,-0.0,0.090782109375,10.179470703124998,-0.06243664062499999
1680222943284512042,0.0,-0.0,0.0,0.1578153125,10.107457890625,-0.18654382812499998
1680222943481838941,-0.0,-0.0,-0.0,0.16739148437499998,10.045404296874999,-0.201099609375
1680222943520967960,-0.0,-0.0,-0.0,0.06243664062499999,10.179470703124998,-0.17237109374999998
1680222943541518926,-0.0,-0.0,-0.0,0.06243664062499999,10.150742187499999,-0.30184093749999996
1680222943581979036,0.0,-0.0,-0.0,0.17237109374999998,10.13158984375,-0.14862218749999997
1680222943622370958,-0.0,-0.0,-0.0,0.10533789062499999,10.09788171875,-0.10533789062499999
1680222943643560886,-0.0,-0.0,-0.0,0.10533789062499999,10.0404246875,-0.10074132812499999
1680222943676973104,0.0,0.0,-0.0,0.09576171874999999,10.122013671875,-0.19650304687499998
1680222943719507932,-0.0,-0.0,-0.0,0.076609375,10.155338749999999,-0.033708125
1680222943745636940,-0.0,0.0,-0.0,0.229828125,10.088305546874999,-0.22523156249999998
1680222943781955957,0.0,-0.0,-0.0,0.04290125,10.011696171875,-0.090782109375
1680222943820240974,0.0,0.0,-0.0,0.10074132812499999,10.1170340625,-0.19152343749999998
1680222943841629981,-0.0,-0.0,0.0,0.090782109375,10.13158984375,-0.01915234375
1680222943881931066,-0.0,-0.0,-0.0,0.0720128125,10.011696171875,-0.076609375
1680222943921272039,0.0,-0.0,-0.0,0.13406640625,10.155338749999999,-0.1149140625
1680222943962239027,-0.0,-0.0,-0.0,0.124490234375,10.122013671875,-0.08120593749999999
1680222943983943939,-0.0,-0.0,-0.0,0.08618554687499999,10.184067265625,-0.258556640625
1680222944022856950,-0.0,-0.0,-0.0,0.11989367187499998,10.13158984375,-0.05286046874999999
1680222944063393115,-0.0,-0.0,-0.0,0.09576171874999999,10.126610234374999,-0.05745703125
1680222944082961082,-0.0,-0.0,-0.0,0.10074132812499999,10.179470703124998,-0.11989367187499998
1680222944122138977,-0.0,-0.0,-0.0,0.11989367187499998,10.145762578125,-0.090782109375
1680222944164885044,-0.0,-0.0,-0.0,0.004979609375,10.064556640625,-0.11989367187499998
1680222944200881958,0.0,-0.0,-0.0,0.04290125,10.007099609374999,-0.15321875
1680222944221230983,-0.0,-0.0,-0.0,0.10074132812499999,10.09328515625,-0.19152343749999998
1680222944260394096,0.0,-0.0,-0.0,0.08618554687499999,10.09788171875,-0.13406640625
1680222944282267093,-0.0,-0.0,-0.0,0.028728515625,9.9975234375,-0.17696765625
1680222944462584018,-0.0,-0.0,0.0,0.1578153125,10.09788171875,-0.09576171874999999
1680222944503946065,-0.0,-0.0,-0.0,0.047880859374999994,10.088305546874999,-0.16739148437499998
1680222944524149894,-0.0,-0.0,-0.0,0.17237109374999998,10.164914921874999,-0.17696765625
1680222944562911033,-0.0,-0.0,-0.0,0.1149140625,10.189046874999999,-0.24898046875
1680222944602929115,-0.0,-0.0,-0.0,0.12946984374999998,10.059577031249999,-0.014555781249999998
1680222944640889883,0.0,0.0,-0.0,0.14862218749999997,10.141166015624998,-0.19152343749999998
1680222944660429954,0.0,-0.0,-0.0,0.20607921875,10.150742187499999,-0.04290125
1680222944700211048,-0.0,-0.0,-0.0,0.11031749999999999,10.078729375,-0.028728515625
1680222944740314006,-0.0,-0.0,-0.0,0.124490234375,10.083708984374999,-0.10074132812499999
1680222944762027025,0.0,-0.0,-0.0,0.18654382812499998,10.059577031249999,-0.13406640625
1680222944799455881,0.0,-0.0,-0.0,0.18654382812499998,10.102861328125,-0.11989367187499998
1680222944840826034,-0.0,-0.0,-0.0,0.11989367187499998,10.021272343749999,-0.067033203125
1680222944879941940,0.0,-0.0,-0.0,0.09576171874999999,10.122013671875,-0.1578153125
1680222944900290966,0.0,-0.0,-0.0,0.0720128125,10.236927734375,-0.124490234375
1680222944943247079,-0.0,-0.0,-0.0,0.14862218749999997,10.09788171875,-0.16739148437499998
1680222944983030080,-0.0,-0.0,-0.0,0.14364257812499998,10.126610234374999,-0.09576171874999999
1680222945003448963,-0.0,-0.0,0.0,0.014555781249999998,10.189046874999999,-0.14364257812499998
1680222945044640064,-0.0,-0.0,-0.0,0.08120593749999999,10.126610234374999,-0.23480773437499997
1680222945082072973,-0.0,-0.0,-0.0,0.139046015625,10.088305546874999,-0.38304687499999995
1680222945103141069,0.0,-0.0,-0.0,0.11989367187499998,10.126610234374999,-0.047880859374999994
1680222945141819000,0.0,0.0,-0.0,0.06243664062499999,10.09328515625,-0.11989367187499998
1680222945185096025,-0.0,-0.0,-0.0,0.06243664062499999,10.112437499999999,-0.12946984374999998
1680222945222903966,-0.0,-0.0,-0.0,0.11031749999999999,10.141166015624998,-0.1149140625
1680222945261539936,-0.0,-0.0,-0.0,0.08120593749999999,10.17449109375,-0.13406640625
1680222945283287048,-0.0,-0.0,-0.0,0.06243664062499999,10.179470703124998,-0.004979609375
1680222945481163024,-0.0,-0.0,-0.0,0.124490234375,10.112437499999999,-0.0720128125
1680222945520040988,-0.0,-0.0,-0.0,0.15321875,10.107457890625,-0.10533789062499999
1680222945560352087,0.0,-0.0,-0.0,0.0720128125,10.083708984374999,-0.08120593749999999
1680222945581974029,0.0,0.0,-0.0,0.06243664062499999,10.164914921874999,-0.124490234375
1680222945622920036,0.0,0.0,-0.0,0.16739148437499998,10.088305546874999,-0.004979609375
1680222945662385940,-0.0,-0.0,-0.0,0.10533789062499999,10.088305546874999,-0.124490234375
1680222945683099985,-0.0,-0.0,0.0,0.05745703125,10.102861328125,-0.17237109374999998
1680222945721148014,-0.0,-0.0,-0.0,0.1149140625,10.069153203125,-0.15321875
1680222945762126922,0.0,-0.0,-0.0,0.033708125,10.193643437499999,0.033708125
1680222945784472942,-0.0,-0.0,-0.0,0.17237109374999998,10.179470703124998,-0.139046015625
1680222945821578979,-0.0,-0.0,-0.0,0.10533789062499999,10.145762578125,-0.17237109374999998
1680222945863121986,-0.0,-0.0,-0.0,0.076609375,10.179470703124998,-0.09576171874999999
1680222945900949001,-0.0,-0.0,-0.0,0.139046015625,10.141166015624998,-0.22523156249999998
1680222945920641899,-0.0,-0.0,-0.0,0.139046015625,10.184067265625,-0.14364257812499998
1680222945960684061,0.0,0.0,-0.0,0.05286046874999999,10.155338749999999,-0.06243664062499999
1680222946002765893,0.0,-0.0,-0.0,0.090782109375,10.064556640625,-0.19650304687499998
1680222946029033899,-0.0,-0.0,-0.0,0.11031749999999999,10.150742187499999,-0.09576171874999999
1680222946063429117,0.0,-0.0,-0.0,0.05745703125,10.1170340625,-0.033708125
1680222946102080106,-0.0,-0.0,-0.0,0.0720128125,10.112437499999999,-0.1149140625
1680222946124919891,-0.0,-0.0,0.0,0.19650304687499998,10.064556640625,-0.19152343749999998
1680222946164120912,0.0,-0.0,-0.0,0.1578153125,10.107457890625,-0.13406640625
1680222946203058004,-0.0,-0.0,-0.0,0.090782109375,10.078729375,-0.21067578124999997
1680222946224962949,-0.0,-0.0,-0.0,0.139046015625,10.122013671875,-0.0383046875
1680222946263645887,0.0,-0.0,-0.0,0.047880859374999994,10.112437499999999,-0.08120593749999999
1680222946442903041,0.0,0.0,-0.0,0.17237109374999998,10.13618640625,-0.1149140625
1680222946462061882,-0.0,-0.0,-0.0,0.0720128125,10.164914921874999,0.004979609375
1680222946502337932,0.0,-0.0,-0.0,0.090782109375,10.069153203125,-0.0720128125
1680222946542081117,-0.0,-0.0,-0.0,0.076609375,10.141166015624998,-0.181947265625
1680222946561342954,-0.0,-0.0,-0.0,0.11031749999999999,10.09788171875,-0.10533789062499999
1680222946602977037,-0.0,-0.0,0.0,0.10533789062499999,10.1170340625,-0.18654382812499998
1680222946645414113,0.0,-0.0,-0.0,0.11031749999999999,10.145762578125,-0.08618554687499999
1680222946683747053,-0.0,-0.0,-0.0,0.19650304687499998,10.102861328125,-0.09576171874999999
1680222946704154014,-0.0,-0.0,-0.0,0.05745703125,10.164914921874999,-0.18654382812499998
1680222946744035959,-0.0,-0.0,-0.0,0.19152343749999998,10.17449109375,-0.033708125
1680222946783421993,-0.0,-0.0,-0.0,0.1149140625,10.088305546874999,-0.1149140625
1680222946803908109,0.0,0.0,-0.0,0.10074132812499999,10.141166015624998,-0.04290125
1680222946846545934,0.0,-0.0,-0.0,0.16739148437499998,10.1170340625,-0.13406640625
1680222946881127119,-0.0,-0.0,-0.0,0.11031749999999999,10.05498046875,-0.19650304687499998
1680222946902959108,-0.0,-0.0,-0.0,0.004979609375,10.069153203125,-0.09576171874999999
1680222946941489934,-0.0,-0.0,-0.0,0.124490234375,10.189046874999999,-0.17696765625
1680222946982886075,-0.0,-0.0,-0.0,0.0720128125,10.102861328125,-0.23940429687499998
1680222947025455951,0.0,-0.0,-0.0,0.028728515625,10.16989453125,-0.11989367187499998
1680222947048623085,-0.0,-0.0,-0.0,0.16739148437499998,10.13618640625,-0.13406640625
1680222947084117889,-0.0,-0.0,-0.0,0.08618554687499999,10.13618640625,-0.05745703125
1680222947122565031,0.0,0.0,-0.0,0.023748906249999997,10.122013671875,-0.1149140625
1680222947144925117,0.0,0.0,-0.0,0.139046015625,10.045404296874999,-0.21565539062499997
1680222947184731006,0.0,0.0,-0.0,0.17237109374999998,10.078729375,-0.17237109374999998
1680222947225416898,0.0,-0.0,-0.0,0.124490234375,10.193643437499999,-0.20607921875
1680222947263478994,0.0,-0.0,-0.0,0.17237109374999998,10.1170340625,-0.16739148437499998
1680222947285721063,-0.0,-0.0,-0.0,0.033708125,10.179470703124998,-0.19152343749999998
1680222947414834976,-0.0,-0.0,0.0,0.11989367187499998,10.083708984374999,-0.06243664062499999
1680222947461566925,-0.0,-0.0,-0.0,0.21067578124999997,10.126610234374999,-0.124490234375
1680222947481053113,-0.0,-0.0,-0.0,0.08120593749999999,10.09328515625,-0.201099609375
1680222947520567893,0.0,-0.0,-0.0,0.13406640625,10.078729375,-0.13406640625
1680222947561014890,-0.0,-0.0,-0.0,0.08120593749999999,10.13158984375,-0.090782109375
1680222947580923080,-0.0,-0.0,-0.0,0.090782109375,10.102861328125,-0.124490234375
1680222947622855901,0.0,-0.0,-0.0,0.01915234375,10.09328515625,-0.0720128125
1680222947664606094,-0.0,-0.0,-0.0,0.14364257812499998,10.069153203125,-0.19152343749999998
1680222947705827951,-0.0,-0.0,-0.0,0.11031749999999999,10.16989453125,-0.201099609375
1680222947722439050,-0.0,-0.0,0.0,0.08618554687499999,10.203219609375,-0.10074132812499999
1680222947762594938,0.0,-0.0,-0.0,0.19152343749999998,10.145762578125,-0.090782109375
1680222947802609920,0.0,-0.0,-0.0,0.090782109375,10.09788171875,-0.14364257812499998
1680222947822849035,-0.0,-0.0,-0.0,0.10533789062499999,10.13618640625,-0.15321875
1680222947862178087,-0.0,-0.0,-0.0,0.11031749999999999,10.145762578125,-0.033708125
1680222947903136968,-0.0,-0.0,-0.0,0.10533789062499999,10.09328515625,-0.1149140625
1680222947920639038,0.0,0.0,-0.0,0.08618554687499999,10.09328515625,-0.10533789062499999
1680222947965437889,-0.0,-0.0,-0.0,0.15321875,10.122013671875,-0.10074132812499999
1680222948003070116,-0.0,-0.0,-0.0,0.08618554687499999,10.074132812499998,-0.014555781249999998
1680222948044776916,-0.0,-0.0,-0.0,0.0720128125,10.09788171875,-0.1149140625
1680222948062936067,-0.0,-0.0,0.0,0.05286046874999999,10.09328515625,-0.08120593749999999
1680222948103091001,-0.0,-0.0,0.0,0.14364257812499998,10.122013671875,-0.11031749999999999
1680222948146646976,0.0,0.0,-0.0,0.09576171874999999,10.09788171875,-0.21565539062499997
1680222948163698911,-0.0,-0.0,-0.0,0.1149140625,10.126610234374999,-0.014555781249999998
1680222948205264091,-0.0,-0.0,-0.0,0.090782109375,10.126610234374999,-0.028728515625
1680222948268146991,-0.0,-0.0,-0.0,0.076609375,10.112437499999999,-0.08618554687499999
1680222948446186065,0.0,-0.0,-0.0,0.06243664062499999,10.155338749999999,-0.18654382812499998
1680222948485080003,-0.0,-0.0,-0.0,0.047880859374999994,10.164914921874999,-0.181947265625
1680222948504395008,-0.0,-0.0,-0.0,0.10074132812499999,10.164914921874999,-0.067033203125
1680222948542494058,-0.0,-0.0,-0.0,0.1149140625,10.164914921874999,-0.090782109375
1680222948582772016,-0.0,-0.0,-0.0,0.19650304687499998,10.050000859374999,-0.15321875
1680222948601357936,0.0,-0.0,-0.0,0.11989367187499998,10.09328515625,-0.10533789062499999
1680222948642453908,0.0,-0.0,-0.0,0.11031749999999999,10.141166015624998,-0.15321875
1680222948683178901,-0.0,-0.0,0.0,0.08618554687499999,10.122013671875,-0.20607921875
1680222948722728013,-0.0,-0.0,-0.0,0.1149140625,10.155338749999999,-0.11989367187499998
1680222948745620965,-0.0,-0.0,-0.0,0.05745703125,10.112437499999999,-0.11989367187499998
1680222948783958911,-0.0,-0.0,-0.0,0.124490234375,10.17449109375,-0.05745703125
1680222948824377059,-0.0,-0.0,-0.0,0.08618554687499999,10.09788171875,-0.1578153125
1680222948843216896,-0.0,-0.0,-0.0,0.08618554687499999,10.193643437499999,-0.15321875
1680222948882492065,0.0,0.0,-0.0,0.090782109375,10.155338749999999,-0.11031749999999999
1680222948922019004,0.0,-0.0,-0.0,0.090782109375,10.083708984374999,-0.12946984374999998
1680222948944560050,-0.0,-0.0,-0.0,0.11031749999999999,10.13618640625,-0.124490234375
1680222948984004020,-0.0,-0.0,-0.0,0.0383046875,10.193643437499999,-0.1149140625
1680222949025876045,-0.0,-0.0,-0.0,0.14364257812499998,10.107457890625,-0.14364257812499998
1680222949062222957,0.0,-0.0,-0.0,0.023748906249999997,10.09788171875,0.047880859374999994
1680222949084199905,-0.0,-0.0,-0.0,0.17696765625,10.1170340625,-0.15321875
1680222949124032020,0.0,-0.0,-0.0,0.08618554687499999,10.145762578125,-0.08120593749999999
1680222949165016889,-0.0,-0.0,-0.0,0.04290125,10.179470703124998,-0.18654382812499998
1680222949186894893,-0.0,-0.0,-0.0,0.004979609375,10.13618640625,-0.05286046874999999
1680222949223306894,0.0,0.0,-0.0,0.090782109375,10.078729375,-0.05745703125
1680222949263082027,0.0,0.0,-0.0,0.08120593749999999,10.059577031249999,-0.181947265625
1680222949285312891,0.0,0.0,-0.0,0.033708125,10.088305546874999,-0.15321875
1680222949465137958,-0.0,-0.0,-0.0,0.1149140625,10.13618640625,-0.229828125
1680222949505002975,-0.0,-0.0,-0.0,0.076609375,10.13618640625,-0.17237109374999998
1680222949523690938,-0.0,-0.0,-0.0,0.028728515625,10.155338749999999,-0.023748906249999997
1680222949563316106,-0.0,-0.0,-0.0,0.18654382812499998,10.069153203125,-0.14862218749999997
1680222949605180025,-0.0,-0.0,-0.0,0.17237109374999998,10.074132812499998,-0.10074132812499999
1680222949621970891,-0.0,-0.0,-0.0,0.08618554687499999,10.09328515625,-0.21565539062499997
1680222949662806987,-0.0,-0.0,-0.0,0.11031749999999999,10.078729375,-0.0720128125
1680222949703145027,0.0,0.0,-0.0,0.047880859374999994,10.150742187499999,-0.15321875
1680222949742465972,-0.0,-0.0,-0.0,0.1149140625,10.189046874999999,-0.1578153125
1680222949764029026,-0.0,-0.0,-0.0,0.06243664062499999,10.09328515625,-0.10074132812499999
1680222949805720090,-0.0,-0.0,-0.0,0.1149140625,10.13158984375,-0.13406640625
1680222949845061063,-0.0,-0.0,-0.0,0.18654382812499998,10.107457890625,-0.17237109374999998
1680222949862684011,-0.0,-0.0,-0.0,0.1149140625,10.102861328125,-0.24438390624999998
1680222949902048110,-0.0,-0.0,-0.0,0.09576171874999999,10.126610234374999,-0.08120593749999999
1680222949942063093,-0.0,-0.0,-0.0,0.023748906249999997,10.193643437499999,-0.05745703125
1680222949962084054,-0.0,-0.0,-0.0,0.05745703125,10.122013671875,-0.17237109374999998
1680222950001302957,0.0,-0.0,0.0,0.028728515625,10.164914921874999,-0.19152343749999998
1680222950043030977,-0.0,-0.0,-0.0,0.15321875,10.179470703124998,-0.18654382812499998
1680222950081362962,-0.0,-0.0,-0.0,0.076609375,10.1170340625,-0.23940429687499998
1680222950102746009,-0.0,-0.0,-0.0,0.12946984374999998,10.112437499999999,-0.0383046875
1680222950143297910,-0.0,-0.0,0.0,0.139046015625,10.179470703124998,-0.08120593749999999
1680222950184195995,0.0,-0.0,-0.0,0.13406640625,10.13618640625,-0.11989367187499998
1680222950204324960,0.0,-0.0,-0.0,0.076609375,10.145762578125,-0.14862218749999997
1680222950264127969,-0.0,-0.0,-0.0,0.124490234375,10.112437499999999,-0.05745703125
1680222950287184000,-0.0,-0.0,-0.0,0.13406640625,10.145762578125,-0.162794921875
1680222950397773027,-0.0,-0.0,-0.0,0.1578153125,10.069153203125,-0.08120593749999999
1680222950485555887,-0.0,-0.0,-0.0,0.04290125,10.17449109375,-0.23480773437499997
1680222950526922941,-0.0,-0.0,-0.0,0.09576171874999999,10.16989453125,-0.0720128125
1680222950543730974,0.0,-0.0,0.0,0.028728515625,10.141166015624998,-0.14364257812499998
1680222950583229064,-0.0,-0.0,-0.0,0.05745703125,10.088305546874999,-0.1578153125
1680222950622380018,-0.0,-0.0,-0.0,0.08120593749999999,10.078729375,-0.1578153125
1680222950642846107,-0.0,-0.0,-0.0,0.0720128125,10.203219609375,-0.18654382812499998
1680222950686824083,0.0,-0.0,-0.0,0.14862218749999997,10.141166015624998,-0.033708125
1680222950722973108,-0.0,-0.0,-0.0,0.08618554687499999,10.074132812499998,-0.21067578124999997
1680222950742103099,-0.0,-0.0,-0.0,0.09576171874999999,10.107457890625,-0.09576171874999999
1680222950782921075,-0.0,-0.0,-0.0,0.139046015625,10.05498046875,-0.253960078125
1680222950823152065,-0.0,-0.0,0.0,0.139046015625,10.126610234374999,-0.18654382812499998
1680222950861998081,0.0,-0.0,-0.0,0.090782109375,10.126610234374999,-0.076609375
1680222950886044979,-0.0,-0.0,0.0,0.0383046875,10.069153203125,-0.13406640625
1680222950924384117,-0.0,-0.0,-0.0,0.10074132812499999,10.145762578125,-0.19650304687499998
1680222950963709115,-0.0,-0.0,-0.0,0.08618554687499999,10.1170340625,-0.11031749999999999
1680222950984998941,-0.0,-0.0,-0.0,0.17696765625,10.179470703124998,-0.181947265625
1680222951026135921,-0.0,-0.0,-0.0,0.047880859374999994,10.141166015624998,-0.15321875
1680222951063606023,0.0,-0.0,-0.0,0.09576171874999999,10.09788171875,-0.201099609375
1680222951084419965,-0.0,-0.0,-0.0,0.0383046875,10.126610234374999,-0.076609375
1680222951124134063,-0.0,-0.0,-0.0,0.04290125,10.126610234374999,-0.32099328125
1680222951163518905,0.0,-0.0,-0.0,0.023748906249999997,10.141166015624998,-0.08618554687499999
1680222951204747915,0.0,-0.0,-0.0,0.1578153125,10.145762578125,-0.23480773437499997
1680222951224392890,-0.0,-0.0,-0.0,0.10074132812499999,10.030848515625,-0.0720128125
1680222951263005971,0.0,-0.0,-0.0,0.10074132812499999,10.25110046875,-0.11989367187499998
1680222951408787012,0.0,0.0,-0.0,0.13406640625,10.102861328125,-0.05745703125
1680222951445713996,0.0,-0.0,-0.0,0.0720128125,10.189046874999999,-0.20607921875
1680222951463970899,-0.0,-0.0,-0.0,0.11989367187499998,10.088305546874999,-0.17696765625
1680222951504276037,-0.0,-0.0,-0.0,0.10533789062499999,10.088305546874999,-0.18654382812499998
1680222951543339967,-0.0,-0.0,-0.0,0.11989367187499998,10.145762578125,-0.21067578124999997
1680222951564192056,-0.0,-0.0,-0.0,0.047880859374999994,10.155338749999999,-0.124490234375
1680222951603940010,0.0,-0.0,-0.0,0.06243664062499999,10.150742187499999,-0.258556640625
1680222951643753051,-0.0,-0.0,0.0,0.10533789062499999,10.126610234374999,-0.124490234375
1680222951665469884,0.0,-0.0,-0.0,0.14862218749999997,10.064556640625,-0.201099609375
1680222951703443050,-0.0,-0.0,-0.0,0.06243664062499999,10.102861328125,-0.162794921875
1680222951747415065,-0.0,-0.0,-0.0,0.139046015625,10.126610234374999,-0.14862218749999997
1680222951782987117,-0.0,-0.0,-0.0,0.090782109375,10.141166015624998,-0.17696765625
1680222951802015066,0.0,-0.0,-0.0,0.04290125,10.064556640625,-0.13406640625
1680222951842421054,0.0,0.0,-0.0,0.06243664062499999,10.09328515625,-0.18654382812499998
1680222951883176088,0.0,-0.0,-0.0,0.10533789062499999,10.13158984375,-0.17696765625
1680222951903589010,0.0,-0.0,-0.0,0.047880859374999994,10.059577031249999,0.08120593749999999
1680222951944076061,0.0,-0.0,0.0,0.12946984374999998,10.13158984375,-0.19650304687499998
1680222951984936952,0.0,-0.0,-0.0,0.09576171874999999,10.189046874999999,-0.16739148437499998
1680222952004503011,-0.0,-0.0,-0.0,0.18654382812499998,10.09328515625,-0.21565539062499997
1680222952044802904,0.0,0.0,-0.0,0.12946984374999998,10.09328515625,-0.08618554687499999
1680222952084673881,0.0,-0.0,-0.0,0.033708125,10.102861328125,-0.124490234375
